641,3,15,1,3,10,6,MVD25-00015,LED - L-Shape,tbc,1280x240,MMP25-00015,Assigned,,Intel NUC,tbc,tbc,tbc,tbc,tbc,Device Area,Pillar,11,TRX MC-EN 5 - DA L-LED,EN,1530366267,cl1ck1x123,,,,,adam,TRX,MAXIS CENTRE THE EXCHANGE TRX,MC,Central,KL,KL,Mall,0,"Lot C. 33.0, Concourse Level, The Exchange TRX, Persiaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur",Madhura Marippan,60122000648
642,3,16,1,3,10,7,MVD25-00016,Philips,"55""",1920x1080,MMP25-00016,Assigned,,HP,i5-4,4,240,DP-HDMI,LAN,Apple,,13,"TRX MC-EN 6 - Apple 55""",EN,1872243000,cl1ck1x123,,,,,adam,TRX,MAXIS CENTRE THE EXCHANGE TRX,MC,Central,KL,KL,Mall,0,"Lot C. 33.0, Concourse Level, The Exchange TRX, Persiaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur",Madhura Marippan,60122000648
643,3,17,1,3,10,8,MVD25-00017,Samsung,"55""",1920x1080,MMP25-00017,Assigned,,HP,i5-4,4,240,DP-HDMI,LAN,Samsung,,16,"TRX MC-EN 7 - Samsung 55""",EN,1590479421,cl1ck1x123,,,,,adam,TRX,MAXIS CENTRE THE EXCHANGE TRX,MC,Central,KL,KL,Mall,0,"Lot C. 33.0, Concourse Level, The Exchange TRX, Persiaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur",Madhura Marippan,60122000648
644,3,18,1,3,10,9,MVD25-00018,Sharp,"42""",1920x1080,MMP25-00018,Assigned,,HP,i5-4,4,240,DP-HDMI,LAN,Oppo,,17,"TRX MC-EN 8 - Oppo 42""",EN,1861186356,cl1ck1x123,,seadale content,,,adam,TRX,MAXIS CENTRE THE EXCHANGE TRX,MC,Central,KL,KL,Mall,0,"Lot C. 33.0, Concourse Level, The Exchange TRX, Persiaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur",Madhura Marippan,60122000648
645,3,19,1,3,10,10,MVD25-00019,Panasonic,"42""",1920x1080,MMP25-00019,Assigned,,Intel NUC,tbc,tbc,tbc,tbc,tbc,Honor,,14,"TRX MC-EN 9 - Honor 42""",EN,1717620135,cl1ck1x123,,Vendor,,,adam,TRX,MAXIS CENTRE THE EXCHANGE TRX,MC,Central,KL,KL,Mall,0,"Lot C. 33.0, Concourse Level, The Exchange TRX, Persiaran TRX, Tun Razak Exchange, 55188 Kuala Lumpur",Madhura Marippan,60122000648
574,4,21,1,1,4,2,MVD25-00021,LED,tbc,1280x720,MMP25-00021,Disposed,,HP,i5-4,4,500,HDMI,LAN,LED,Left - 1,68,Sunway Velocity MC-EN 2 - P2 (LED),EN,1810563713,cl1ck1x123,,LED,,Could not take out PC,adam,Sunway Velocity,MAXIS CENTRE SUNWAY VELOCITY,MC,Central,KL,KL,Mall,0,"Lot 1-17, Sunway Velocity Shopping Mall, Lingkaran SV, Jalan Peel, 55100 Kuala Lumpur ",Martin ,60123750013
575,,,,,,,MVD25-00021,LED,tbc,1280x720,MP2505-0051,Assigned,,Intel NUC,i3-13,8,250,HDMI,LAN,LED,Left - 1,68,Sunway Velocity MC-EN 2 - P2 (LED),EN ,1435434887,cl1ck1x123,607090741,LED,,,adam,Sunway Velocity,MAXIS CENTRE SUNWAY VELOCITY,MC,Central,KL,KL,Mall,0,"Lot 1-17, Sunway Velocity Shopping Mall, Lingkaran SV, Jalan Peel, 55100 Kuala Lumpur ",Martin ,60123750013
180,59,191,5,7,3,3,MVD25-00191,Sharp,"50""",1920x1080,MMP25-00191,To be Disposed,2,HP,i3-6,8,250,DP-HDMI,Wifi,Hotlink,Left - 2,385,Gamuda Walk MEP-EN 3 - Hotlink,EN,1231995848,cl1ck1x123,,P3,,wifi dongle problem,adam,Gamuda Walk,EVERCALL SDN BHD,MEP,Central,Selangor,Shah Alam,Mall,Shop,"G-21 GAMUDA WALK, NO 12, JALAN ANGGERIK VANILLA 31/99, KOTA KEMUNING SECTION 31, 40460 SHAH ALAM, SELANGOR.",NABIL,60122396497
,,,,,,,MVD25-00022,LG,"75""",1920x1080,MP2507-0069,Assigned,,Intel NUC,Core 3 ,8,250,HDMI,WiFi,Demo TV,,67,Sunway Velocity MC-EN 3 - Demo TV,EN,1527713322,cl1ck1x123,471557280,Demo TV,,,,Sunway Velocity,MAXIS CENTRE SUNWAY VELOCITY,MC,Central,KL,KL,Mall,,"Lot 1-17, Sunway Velocity Shopping Mall, Lingkaran SV, Jalan Peel, 55100 Kuala Lumpur ",Martin ,60123750013
160,190,516,1,25,5,5,MVD25-00516,Sharp,"40""",1920x1080,MMP25-00516,To be Disposed,3,HP,i5-6,8,250,DP-HDMI,LAN,Zerolution,Back - 2,133,Danga Bay MC-EN 5 - P2 (Zerolution),EN,1856314346,cl1ck1x123,,P2,,,irfan,Danga Bay ,MAXIS CENTRE JB-1 CENTRE DANGA BAY,MC,Southern,Johor,JB,High Street,Shop,"Block 6-G-1, Danga Walk, Batu 4 ½, Jalan Skudai, 80200 Johor Bahru, Johor",Nor Rafiza Binti Muxtor,60172555731
577,4,23,1,1,4,4,MVD25-00023,Sharp,"75""",1080x1920,MP2509-0124,Assigned,,Dell,i5-4,4,500,DP-HDMI,LAN,MIRA,,66,Sunway Velocity MC-EN 4 - P3 (MIRA),EN,1185134804,cl1ck1x123,,MIRA,,,adam,Sunway Velocity,MAXIS CENTRE SUNWAY VELOCITY,MC,Central,KL,KL,Mall,0,"Lot 1-17, Sunway Velocity Shopping Mall, Lingkaran SV, Jalan Peel, 55100 Kuala Lumpur ",Martin ,60123750013
183,5,24,1,1,14,1,MVD25-00024,Samsung,"65""",1920x1080,MMP25-00024,Disposed,,Dell,i5-4,4,250,DP-HDMI,Wifi,Demo TV + Soundbar,,39,Gardens MC 10 - Demo TV Wall,EN,1740891494,cl1ck1x123,,this player is removed,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
187,5,25,1,1,14,2,MVD25-00025,LED,tbc,1920x1080,MMP25-00025,Disposed,,HP,i5-2,4,240,DP-HDMI,LAN,LED,Right - 2,34,Gardens MC 4 - RW LED,EN,1615153637,cl1ck1x123,,synced,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
187,5,25,1,1,14,2,MVD25-00025,LED,tbc,1920x1080,MP2507-0089,Assigned,,NUC,Core 3 ,8,240,HDMI,LAN,LED,Right - 2,34,Gardens MC 4 - RW LED,EN,1073429468,cl1ck1x123,,synced,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
189,5,26,1,1,14,3,MVD25-00026,LG,"98""x2",2160x1920,MMP25-00026,Assigned,,HP,i5-4,4,470,DP-HDMI,LAN,LED - 2x98,Right - 3,38,Gardens MC 7 - 2x98 LED,EN,1899256932,cl1ck1x123,,,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
188,5,27,1,1,14,4,MVD25-00027,LG,"98""x2",2160x1920,MMP25-00027,Assigned,,HP,i5-4,4,470,DP-HDMI,LAN,Kitchen - 2x98,Left - 3,33,Gardens MC 5 - 2x98 Kitchen,EN,831686601,cl1ck1x123,,,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
190,5,28,1,1,14,5,MVD25-00028,LG,"98""x2",2160x1920,MMP25-00028,Assigned,,HP,i5-4,4,500,DP-HDMI,LAN,Store Front - 2x98,Left - 2,42,Gardens MC 8 - 2x98 SF,EN,1353959995,cl1ck1x123,,,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
191,5,29,1,1,14,6,MVD25-00029,LG,"55""x2",1920x1080,MMP25-00029,Disposed,,Intel NUC,i3-8,4,250,HDMI,LAN,Hotlink,,44,Gardens MC 9 - Hotlink,EN,1443475461,cl1ck1x123,,,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
182,5,30,1,1,14,7,MVD25-00030,LG,"88""",1080x3840,MMP25-00030,Assigned,,Dell,i5-6,8,250,HDMI,LAN,Store Front - 3x88 1,Left - 1,32,Gardens MC 1 - SF 1x88 Left,EN,1260887470,cl1ck1x123,,synced,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
185,5,31,1,1,14,8,MVD25-00031,LG,"88""",1080x3840,MMP25-00031,Unassigned,In the office,Dell,i3-6,8,250,HDMI,LAN,Store Front - 3x88 2,Pillar,35,Gardens MC 2 - SF 1x88 Mid,EN,1670684343,cl1ck1x123,,synced,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
185,5,31,1,1,14,8,MVD25-00031,LG,"88""",1080x3840,MP2508-0112,Assigned,,NUC,Core 3 ,8,250,HDMI,LAN,Store Front - 3x88 2,Pillar,35,Gardens MC 2 - SF 1x88 Mid,EN,1920094089,cl1ck1x123,,synced,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
186,5,32,1,1,14,9,MVD25-00032,LG,"88""",1080x3840,MMP25-00032,Assigned,,Dell,i3-6,8,250,HDMI,LAN,Store Front - 1x88,Right,37,Gardens MC 3 - SF 1x88 Right,EN,1847269997,cl1ck1x123,,synced,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
184,5,33,1,1,14,10,MVD25-00033,LG,"88""",1080x3840,MMP25-00033,Assigned,,Intel NUC,i5-11,4,100,HDMI,LAN,MIRA - 1x88,Right - Pillar,43,Gardens MC 11 - MIRA,EN,1181244310,cl1ck1x123,,MIRA,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
181,5,34,1,1,14,11,MVD25-00034,Samsung,"75""",1920x3840,MMP25-00034,Assigned,,Intel NUC,i3-8,4,250,HDMI,Wifi,Demo TV,,36,Garden MC 10 - Demo TV Wall,EN,1169980327,cl1ck1x123,,Demo TV,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
410,5,35,1,1,14,12,MVD25-00035,tbc,tbc,tbc,MMP25-00035,,,,,,,,tbc,tbc,tbc,n/a,not installed - no player,,,,,,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
411,5,36,1,1,14,13,MVD25-00036,tbc,tbc,tbc,MMP25-00036,,,,,,,,tbc,tbc,tbc,n/a,not installed - no player,,,,,,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
412,5,37,1,1,14,14,MVD25-00037,tbc,tbc,tbc,MMP25-00037,,,,,,,,tbc,tbc,tbc,n/a,not installed - no player,,,,,,,,,Gardens,MAXIS CENTRE MIDVALLEY GARDENS,Flagship,Central,KL,KL,Mall,0,"Lot T-231, 3rd Floor, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur ",Anthony Chung Min Fei,60123000278
416,6,38,1,1,4,1,MVD25-00038,LED,tbc,1920x1080,MMP25-00038,Disposed,,HP,i5-4,4,1000,HDMI,Wifi,LED,Right - Back,88,NU Sentral MC-EN 1 - LED,EN,1883561283,cl1ck1x123,,P1,,network,adam,Nu Sentral,MAXIS CENTRE NU SENTRAL,MC,Central,KL,KL,Mall,0,"Lot 2.10, Nu Sentral, No. 201, Jalan Tun Sambanthan, 50470, KL Sentral, Kuala Lumpur.",Amrath Kaur Gill,60172521070
416,6,38,1,1,4,1,MVD25-00038,LED,tbc,1920x1080,MP2507-0080,Assigned,,NUC,Core 3,8,250,HDMI,Wifi,LED,Right - Back,88,NU Sentral MC-EN 1 - LED,EN,1430436442,cl1ck1x123,,P1,,network,adam,Nu Sentral,MAXIS CENTRE NU SENTRAL,MC,Central,KL,KL,Mall,0,"Lot 2.10, Nu Sentral, No. 201, Jalan Tun Sambanthan, 50470, KL Sentral, Kuala Lumpur.",Amrath Kaur Gill,60172521070
418,6,39,1,1,4,2,MVD25-00039,LG,"65""",1920x1080,MMP25-00039,Assigned,,HP,i5-4,4,250,DP-HDMI,Wifi,Fibre/Demo TV,,89,NU Sentral MC-EN 3 - Demo TV,EN,1483483699,cl1ck1x123,,Demo TV,,,adam,Nu Sentral,MAXIS CENTRE NU SENTRAL,MC,Central,KL,KL,Mall,0,"Lot 2.10, Nu Sentral, No. 201, Jalan Tun Sambanthan, 50470, KL Sentral, Kuala Lumpur.",Amrath Kaur Gill,60172521070
417,6,40,1,1,4,3,MVD25-00040,Generic,"50""",1080x1920,MMP25-00040,Disposed,,HP,i5-4,4,950,DP-HDMI,LAN,MIRA,,86,NU Sentral MC-EN 2 - MIRA,EN,1208539677,cl1ck1x123,,MIRA,,bluish,adam,Nu Sentral,MAXIS CENTRE NU SENTRAL,MC,Central,KL,KL,Mall,0,"Lot 2.10, Nu Sentral, No. 201, Jalan Tun Sambanthan, 50470, KL Sentral, Kuala Lumpur.",Amrath Kaur Gill,60172521070
417,6,40,1,1,4,3,MVD25-00040,Generic,"50""",1080x1920,MP2507-0081,Assigned,,NUC,Core 3 ,8,250,HDMI,LAN,MIRA,,86,NU Sentral MC-EN 2 - MIRA,EN,1208539677,cl1ck1x123,,MIRA,,bluish,adam,Nu Sentral,MAXIS CENTRE NU SENTRAL,MC,Central,KL,KL,Mall,0,"Lot 2.10, Nu Sentral, No. 201, Jalan Tun Sambanthan, 50470, KL Sentral, Kuala Lumpur.",Amrath Kaur Gill,60172521070
419,6,41,1,1,4,4,MVD25-00041,LG,"50""",1080x1920,MMP25-00041,Assigned,,Dell,i3-6,8,250,DP-HDMI,Wifi,,SF,87,NU Sentral MC-EN 4 - SF,EN,386727015,cl1ck1x123,,P1,,,adam,Nu Sentral,MAXIS CENTRE NU SENTRAL,MC,Central,KL,KL,Mall,0,"Lot 2.10, Nu Sentral, No. 201, Jalan Tun Sambanthan, 50470, KL Sentral, Kuala Lumpur.",Amrath Kaur Gill,60172521070
393,7,42,1,1,1,1,MVD25-00042,Sharp,"45""",1080x1920,MMP25-00042,Assigned,,Dell,i5-3,4,230,HDMI,Wifi,Kiosk,,64,Midvalley Kiosk MC-EN,EN,1644897671,cl1ck1x123,,P1,,network,adam,Midvalley Kiosk,MAXIS CENTRE MID VALLEY GARDENS (LG),KIOSK,Central,KL,KL,Mall,Kiosk,"LG-C15, The Gardens, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur",Annetha A/p Sesu Raj,60176108816
173,8,43,1,1,5,1,MVD25-00043,Philips,"65""",1080x1920,MMP25-00043,Assigned,,HP,i5-6,8,250,HDMI,LAN,,SF - Right,56,Eko Cheras MC-EN 1 - SF Right,EN,1716923545,cl1ck1x123,,P1,,,adam,Eko Cheras ,MAXIS CENTRE EKO CHERAS,MC,Central,KL,KL,Mall,Kiosk,"LOT G-57 & G-58 Ground Floor, EkoCheras Mall No: 693 Batu 5, Jalan Cheras 56000 Kuala Lumpur",Zalenda Zakaria,60123000946
174,8,44,1,1,5,2,MVD25-00044,Philips,"65""",1080x1920,MMP25-00044,Assigned,,HP,i5-6,8,250,HDMI,LAN,,SF - Left,58,Eko Cheras MC-EN 2 - SF Left,EN,1244436876,cl1ck1x123,,P1,,,adam,Eko Cheras ,MAXIS CENTRE EKO CHERAS,MC,Central,KL,KL,Mall,Kiosk,"LOT G-57 & G-58 Ground Floor, EkoCheras Mall No: 693 Batu 5, Jalan Cheras 56000 Kuala Lumpur",Zalenda Zakaria,60123000946
175,8,45,1,1,5,3,MVD25-00045,Sharp,"65""",1080x1920,MMP25-00045,Disposed,,HP,i3-4,4,500,HDMI,LAN,MIRA,,54,Eko Cheras MC-EN 3 - MIRA,EN,1741340821,cl1ck1x123,,MIRA,,,adam,Eko Cheras ,MAXIS CENTRE EKO CHERAS,MC,Central,KL,KL,Mall,Kiosk,"LOT G-57 & G-58 Ground Floor, EkoCheras Mall No: 693 Batu 5, Jalan Cheras 56000 Kuala Lumpur",Zalenda Zakaria,60123000946
175,8,45,1,1,5,3,MVD25-00045,Sharp,"65""",1080x1920,MP2508-0111,Assigned,,NUC,Core 3 ,8,500,HDMI,LAN,MIRA,,54,Eko Cheras MC-EN 3 - MIRA,EN,1371910151,cl1ck1x123,,MIRA,,,adam,Eko Cheras ,MAXIS CENTRE EKO CHERAS,MC,Central,KL,KL,Mall,Kiosk,"LOT G-57 & G-58 Ground Floor, EkoCheras Mall No: 693 Batu 5, Jalan Cheras 56000 Kuala Lumpur",Zalenda Zakaria,60123000946
